simulation_id,seed
3100,995447400
3101,36150007
3102,574620525
3103,1451825744
3104,1464290233
3105,309346471
3106,1558912148
3107,361384925
3108,543863391
3109,176118151
3110,811355313
3111,658131183
3112,1646255132
3113,1774364245
3114,1493162653
3115,25254362
3116,263013743
3117,120359840
3118,678379628
3119,1491432698
3120,535515598
3121,55884337
3122,1000262533
3123,72290434
3124,1810385208
3125,863949903
3126,1401165181
3127,153743114
3128,1675786337
3129,1377663988
3130,951332240
3131,1312122062
3132,1742823915
3133,930236569
3134,61983058
3135,1849155754
3136,1151300444
3137,1726068776
3138,1255469310
3139,1683588169
3140,39696817
3141,1825721747
3142,1135580104
3143,1567151936
3144,754425110
3145,171116116
3146,122681480
3147,1813345316
3148,625903069
3149,1064823495
3150,1752021508
3151,1526006278
3152,186021913
3153,1050844146
3154,1338410315
3155,1977793247
3156,30430357
3157,1985904144
3158,1828566681
3159,1579086850
3160,844382188
3161,802206057
3162,930630113
3163,1036632400
3164,816062058
3165,1673231158
3166,1132775989
3167,119009503
3168,1547232716
3169,758312416
3170,1488219008
3171,757620720
3172,432195358
3173,1183832703
3174,1518488601
3175,509853198
3176,544787838
3177,1951295686
3178,1183732068
3179,979428009
3180,197515357
3181,1887023782
3182,1269502065
3183,686565296
3184,147377310
3185,1906663653
3186,841473000
3187,1252230022
3188,1372619879
3189,69729699
3190,665075865
3191,160231800
3192,1623840411
3193,348364223
3194,1487066255
3195,1510260349
3196,653315085
3197,965743688
3198,1975492626
3199,1920378522
3200,427334633
3201,1200003576
3202,1667370458
3203,1670706297
3204,1756764068
3205,712201821
3206,1149329360
3207,1692745559
3208,801285863
3209,646854878
3210,1910161329
3211,917347649
3212,1650676024
3213,1066506934
3214,738703610
3215,1165577569
3216,1252195658
3217,1289709130
3218,421644358
3219,422476076
3220,1614616379
3221,414323097
3222,766637655
3223,1917911739
3224,503482724
3225,843937378
3226,739171249
3227,1808439910
3228,1029650620
3229,1579433859
3230,291608974
3231,789018954
3232,1161827208
3233,495118940
3234,1206348794
3235,949294367
3236,1605240005
3237,388809411
3238,1901739661
3239,1373378371
3240,148418081
3241,657031812
3242,893825202
3243,1858225549
3244,386789795
3245,315303650
3246,1185274998
3247,1556122282
3248,332363600
3249,584946573
3250,1962119194
3251,679776953
3252,617064051
3253,1709705385
3254,400296684
3255,766807489
3256,183317697
3257,1220121273
3258,772580082
3259,429779398
3260,1770346091
3261,1542504367
3262,281740362
3263,360056155
3264,1207000427
3265,1807996307
3266,1781227741
3267,544059020
3268,1765376859
3269,1536353293
3270,1206725487
3271,185081589
3272,1158065013
3273,1169159684
3274,362380102
3275,1793388783
3276,655856736
3277,401479679
3278,1495030716
3279,1617216284
3280,436983181
3281,999106726
3282,1769322769
3283,579159951
3284,824058763
3285,631064881
3286,801183535
3287,1707432020
3288,1863605970
3289,520439704
3290,1519640292
3291,1272391859
3292,1799154534
3293,921198492
3294,1466192745
3295,1883825961
3296,795656825
3297,762706654
3298,837346806
3299,1183601390
3300,1855041055
3301,1195495333
3302,336504774
3303,1528601039
3304,1013114817
3305,1473982353
3306,484889381
3307,1646515231
3308,1621669032
3309,1987116122
3310,512893922
3311,1955557885
3312,1093388426
3313,1848746604
3314,685840181
3315,1304283630
3316,1837490294
3317,120912430
3318,1934099849
3319,202362870
3320,1022640154
3321,488679676
3322,1622803253
3323,110524013
3324,1012164482
3325,1878886444
3326,838321777
3327,331376288
3328,1587711502
3329,661212027
3330,1183143641
3331,1931337174
3332,1619538322
3333,460371822
3334,1829565240
3335,1843403997
3336,1624927078
3337,436984240
3338,763963112
3339,215529988
3340,1062812130
3341,1056992847
3342,1940402123
3343,951508773
3344,696823686
3345,315735632
3346,1569046671
3347,159544583
3348,1180774642
3349,1403684038
3350,867504772
3351,1169359028
3352,359692353
3353,1381701887
3354,396688151
3355,1185734881
3356,1967601104
3357,832712621
3358,170214674
3359,839700400
3360,780314721
3361,254160993
3362,637991628
3363,1158457641
3364,1520724437
3365,1169685391
3366,429848877
3367,162156962
3368,620397731
3369,1475305998
3370,950961429
3371,1933885656
3372,426266320
3373,1044570762
3374,1820025408
3375,126211758
3376,416786609
3377,1735061524
3378,1305336661
3379,443255244
3380,1496626757
3381,1558723001
3382,922878542
3383,1687628315
3384,679884598
3385,942078939
3386,1216753399
3387,701148129
3388,55383330
3389,1679722249
3390,637816367
3391,1532739888
3392,1190553414
3393,1741454787
3394,1114447804
3395,571792944
3396,212829408
3397,1669747983
3398,1718034154
3399,1885203735
3400,1651159698
3401,163604800
3402,152713940
3403,1894644496
3404,870536399
3405,881766521
3406,1197875854
3407,643526702
3408,102341550
3409,32266748
3410,1824213985
3411,1415953020
3412,1900456435
3413,1908543867
3414,1935571348
3415,670896869
3416,1497525384
3417,1826877555
3418,928601008
3419,103416555
3420,678147713
3421,534928588
3422,1425534618
3423,1455101839
3424,1865411845
3425,1461224594
3426,615612696
3427,1142599636
3428,1771601229
3429,1777335692
3430,1591489628
3431,969268329
3432,287639606
3433,44954211
3434,698743156
3435,1277045403
3436,1076337041
3437,1940623044
3438,992997162
3439,679062638
3440,127859262
3441,1029670628
3442,630316690
3443,1828514286
3444,984107093
3445,447704361
3446,864535263
3447,1234578380
3448,1597158778
3449,1201701365
3450,53796470
3451,705698725
3452,188322423
3453,1500749530
3454,1708016319
3455,560415146
3456,1322220271
3457,1564121744
3458,108716772
3459,1826224834
3460,1215094306
3461,1467111801
3462,571454934
3463,482329540
3464,1112948324
3465,1509656604
3466,797751198
3467,430327747
3468,267084842
3469,1782140940
3470,1782809664
3471,781926550
3472,570228233
3473,1299414860
3474,90675327
3475,976723408
3476,498119814
3477,172166297
3478,1917702771
3479,1624258319
3480,822467857
3481,1756378581
3482,1609295119
3483,652915754
3484,617656308
3485,1456142010
3486,1884975890
3487,969659156
3488,399805031
3489,1057374990
3490,655788447
3491,598023655
3492,371495490
3493,345166968
3494,479349791
3495,662177588
3496,1046157026
3497,1188951658
3498,733447395
3499,1507200100
3500,727985248
3501,370332679
3502,1829913323
3503,479020854
3504,1033178388
3505,314580288
3506,1656104170
3507,1471245205
3508,640907592
3509,218337737
3510,121208182
3511,201536722
3512,1541456983
3513,100004766
3514,1388027343
3515,1179170781
3516,1874705518
3517,302372639
3518,305042263
3519,1592865411
3520,36064105
3521,1639560720
3522,564585333
3523,1193675704
3524,379023706
3525,19784907
3526,1575256502
3527,1815027086
3528,1878804499
3529,488236113
3530,639993525
3531,823998676
3532,142412068
3533,894482934
3534,1122352496
3535,1330442881
3536,40070728
3537,192011494
3538,1290877635
3539,671632227
3540,1035449809
3541,1653198018
3542,170131304
3543,1937408118
3544,879275184
3545,68118358
3546,554866504
3547,1481400338
3548,1160048561
3549,815184946
3550,851905040
3551,1321174848
3552,1181017733
3553,214215081
3554,1915506498
3555,735296532
3556,780522109
3557,20446439
3558,1228788040
3559,199208050
3560,395904689
3561,1116076141
3562,427220657
3563,519520363
3564,1708984663
3565,693189136
3566,1699009430
3567,518088645
3568,906184044
3569,1216441011
3570,1426118723
3571,1196172547
3572,135071637
3573,117071260
3574,642715831
3575,1611623093
3576,1158935320
3577,454902751
3578,1543359565
3579,1243672368
3580,742343462
3581,1718127012
3582,436977185
3583,782849256
3584,1584847009
3585,448486915
3586,335948707
3587,1016922569
3588,192454860
3589,655787422
3590,1612025371
3591,468889040
3592,657351908
3593,393032611
3594,1137273388
3595,1089531800
3596,1624390181
3597,753551672
3598,1409795341
3599,1340308917
3600,399698647
3601,1497062540
3602,1265841095
3603,1989594192
3604,1424502573
3605,1926812225
3606,539065613
3607,1836349683
3608,560805496
3609,1296811563
3610,279299922
3611,513229584
3612,996665332
3613,199264450
3614,282261957
3615,1037090481
3616,1985494889
3617,381807538
3618,1468020305
3619,600979720
3620,1800881194
3621,504166675
3622,1232176190
3623,124391754
3624,1992555860
3625,1729489664
3626,549593335
3627,987715449
3628,1089751133
3629,439794580
3630,989655306
3631,1277995344
3632,137147095
3633,701752314
3634,1099196139
3635,473645072
3636,1329415564
3637,1764954639
3638,410192497
3639,575100609
3640,322142020
3641,425004418
3642,300611446
3643,1590412115
3644,545074319
3645,1570598181
3646,1740921563
3647,1832022605
3648,1884609166
3649,1581204050
3650,1048975082
3651,1945463112
3652,1705901440
3653,1780598838
3654,1663060209
3655,1354961821
3656,1285819753
3657,1141001511
3658,421393858
3659,1293358255
3660,480442779
3661,1171425153
3662,1085517473
3663,467140020
3664,799237069
3665,1394632067
3666,224389368
3667,661061515
3668,1058334749
3669,1043330026
3670,922653196
3671,1414122527
3672,414789603
3673,342372379
3674,1355644775
3675,1406982384
3676,826235237
3677,887825658
3678,591361479
3679,1208638782
3680,1710547506
3681,606668626
3682,1246026208
3683,1287763133
3684,929554084
3685,359061205
3686,1852204414
3687,846616635
3688,1202936998
3689,403712497
3690,1929190212
3691,1186359230
3692,250498649
3693,1033473011
3694,1568848377
3695,78130818
3696,1220485163
3697,1232188527
3698,1076748106
3699,792954358
3700,9142256
3701,66016437
3702,165178075
3703,1887381139
3704,1685430059
3705,1353535515
3706,1065234791
3707,1090945047
3708,1798469984
3709,1757055325
3710,578669399
3711,1905401353
3712,1408622441
3713,266037336
3714,1471262658
3715,238377872
3716,484854846
3717,429388061
3718,410899963
3719,256581783
3720,630952480
3721,1586424564
3722,488417077
3723,14452855
3724,1969004781
3725,1534485574
3726,260094713
3727,1119302189
3728,1017609005
3729,853572752
3730,1337387900
3731,559894112
3732,727946508
3733,430022285
3734,1305360283
3735,61969891
3736,1899091826
3737,1935672768
3738,1443393738
3739,1246701761
3740,1257445313
3741,1408681886
3742,1616372260
3743,219843415
3744,796620353
3745,1248698705
3746,92715516
3747,1357936405
3748,1179500524
3749,1405642228
3750,457616257
3751,1083738298
3752,236867786
3753,376025075
3754,1902689495
3755,148799735
3756,888826706
3757,1921400201
3758,1343993159
3759,1824652719
3760,1094638398
3761,1513873307
3762,1219127921
3763,475133191
3764,1528973798
3765,414142553
3766,1660903633
3767,43873693
3768,641430497
3769,1622044648
3770,1633920731
3771,224686252
3772,1459454635
3773,1277306404
3774,1222147720
3775,1629477442
3776,1788780574
3777,1416521827
3778,1375288546
3779,361840635
3780,1267163142
3781,353728280
3782,1023246868
3783,680565427
3784,1249220939
3785,1567598536
3786,1745720524
3787,749422069
3788,1389477043
3789,942151455
3790,1148303285
3791,1952011208
3792,1116841311
3793,939625303
3794,641675853
3795,993076253
3796,853324129
3797,562607019
3798,539619148
3799,1848285028
3800,795798635
3801,1846163533
3802,750154946
3803,177925333
3804,423069911
3805,961819211
3806,1653799776
3807,439832678
3808,1931646991
3809,63737362
3810,1567359634
3811,1786893256
3812,1291228532
3813,683684732
3814,1247983006
3815,50598914
3816,658759091
3817,757545152
3818,52827931
3819,1007214875
3820,694604424
3821,282732199
3822,1589675390
3823,654842752
3824,1824614971
3825,1838367031
3826,960466197
3827,1369751282
3828,1636332233
3829,510432007
3830,963108698
3831,545694940
3832,6622161
3833,1307347288
3834,1817126409
3835,625681527
3836,283804739
3837,1969886642
3838,1304549412
3839,377718090
3840,1375228155
3841,1963171499
3842,1164615583
3843,1540412481
3844,1764466466
3845,1774773625
3846,1566587163
3847,1042176363
3848,689309627
3849,1274609999
3850,1841150822
3851,1139289861
3852,1192946029
3853,86955769
3854,390422021
3855,1360822375
3856,403155871
3857,1072669443
3858,529082313
3859,1485808747
3860,1855314456
3861,303035126
3862,194996785
3863,661726818
3864,993207848
3865,1081310686
3866,1854144906
3867,887787239
3868,1113474071
3869,1857842904
3870,785711084
3871,1105097163
3872,246489325
3873,303920985
3874,1354601276
3875,886065643
3876,329293048
3877,1561820108
3878,802146437
3879,1558525363
3880,1158318883
3881,708696371
3882,69870086
3883,284900700
3884,1617463703
3885,886175790
3886,894373626
3887,243862871
3888,1082031477
3889,527056610
3890,744722849
3891,303210764
3892,1654607646
3893,1211854821
3894,736893869
3895,1392890758
3896,1015775788
3897,1283080021
3898,347461987
3899,718639613
3900,661867915
3901,1737411491
3902,1719477881
3903,658445355
3904,1984996965
3905,850891995
3906,1298396646
3907,759358180
3908,1879183526
3909,471303570
3910,451535926
3911,564343876
3912,931862666
3913,192992635
3914,1154254679
3915,945602884
3916,1921277973
3917,1811096651
3918,147548318
3919,1210177582
3920,524162699
3921,1430275407
3922,1948464792
3923,1426650614
3924,546612972
3925,1868421676
3926,1124972916
3927,1954261873
3928,1740138080
3929,1128727802
3930,1921265346
3931,588100750
3932,1869000841
3933,453954628
3934,1695919542
3935,26007418
3936,1321139645
3937,781496566
3938,620768297
3939,112751727
3940,456553531
3941,495640542
3942,1168035260
3943,688926165
3944,661911475
3945,1135692402
3946,76212610
3947,1020067241
3948,1609306991
3949,105997099
3950,459873193
3951,1625552264
3952,927774316
3953,423459010
3954,1243956211
3955,73122750
3956,600785087
3957,1442511436
3958,353932647
3959,1806874582
3960,30301992
3961,367875546
3962,396862374
3963,944715860
3964,11284432
3965,1197356656
3966,1761161310
3967,1453196083
3968,4565687
3969,1063821885
3970,1491654768
3971,1044720000
3972,730996958
3973,1685939230
3974,1383695148
3975,250997426
3976,1310596342
3977,1220241319
3978,991557621
3979,176337885
3980,362125167
3981,1066338932
3982,659116909
3983,1165979717
3984,1808321258
3985,703919891
3986,1438879342
3987,766100375
3988,1904114129
3989,1147446166
3990,882089288
3991,1532294489
3992,1891544604
3993,1474659652
3994,1595618652
3995,116745835
3996,1657101433
3997,977940775
3998,879075572
3999,786964982
4000,572938849
4001,1583248590
4002,1405928211
4003,883825619
4004,473517588
4005,356658690
4006,1179290153
4007,220813184
4008,489520683
4009,623219139
4010,1518114434
4011,83817399
4012,1068036506
4013,845029379
4014,47036117
4015,1775281555
4016,253814163
4017,1762412461
4018,1493393967
4019,458472183
4020,842103726
4021,1489599023
4022,925806104
4023,1964426599
4024,1641438414
4025,290555708
4026,402146635
4027,1470563516
4028,1002272534
4029,1209636939
4030,908754721
4031,1231683486
4032,568201236
4033,515058513
4034,1058742993
4035,442856941
4036,544440922
4037,1452223716
4038,272316637
4039,1982132525
4040,621557174
4041,1179035921
4042,396386577
4043,1979267405
4044,1052568702
4045,1803282268
4046,1835915201
4047,593843572
4048,466828506
4049,1879467234
4050,617180800
4051,672117992
4052,1195292800
4053,690993429
4054,1845514278
4055,229759452
4056,1549039109
4057,1556214256
4058,1285716231
4059,1487923034
4060,1656161055
4061,1601816375
4062,990407603
4063,1734939597
4064,1571751898
4065,1094180087
4066,1988510313
4067,1843511488
4068,589901980
4069,190539231
4070,558648111
4071,1031790007
4072,655020624
4073,1950075506
4074,433085216
4075,1827357192
4076,1606283201
4077,745415596
4078,741002317
4079,50909761
4080,1479311149
4081,1347494924
4082,1652588261
4083,753770581
4084,139161628
4085,302758705
4086,1253093965
4087,204764367
4088,769615531
4089,313406116
4090,1734913318
4091,530878007
4092,225738575
4093,1106806310
4094,901905515
4095,828655055
4096,1401357869
4097,1219489173
4098,315423858
4099,1685846996
4100,15973561
4101,892497760
4102,1094448512
4103,1612468409
4104,1355592803
4105,816447402
4106,903730691
4107,749958163
4108,261746127
4109,1144660891
4110,1951779304
4111,1118047134
4112,440411636
4113,30924187
4114,507592802
4115,1255992271
4116,1075829919
4117,333262310
4118,1140054867
4119,1734130176
4120,1448762651
4121,170145313
4122,515700647
4123,384336235
4124,65918585
4125,1177873684
4126,1366343242
4127,135187016
4128,56881832
4129,1736123419
4130,1153642896
4131,660540063
4132,1406504979
4133,1424845126
4134,1530100296
4135,185344466
4136,75254626
4137,760443605
4138,913544025
4139,1677621011
4140,231561576
4141,1076696114
4142,531400904
4143,1502907530
4144,405352334
4145,1020861462
4146,1844966315
4147,1986797076
4148,785649371
4149,485344047
4150,1440141003
4151,430556754
4152,1740140050
4153,1888216477
4154,738891499
4155,519023310
4156,883466143
4157,496398669
4158,236573056
4159,1484026422
4160,1032892860
4161,167871691
4162,1826599525
4163,949682115
4164,321746252
4165,1959092032
4166,1417253650
4167,1617090937
4168,330630587
4169,779710047
4170,1217827602
4171,24302590
4172,1968248873
4173,1652282416
4174,1744603388
4175,323730429
4176,900686534
4177,158934237
4178,282420308
4179,1246713687
4180,1856434582
4181,1636593810
4182,1826342400
4183,1569260237
4184,1778943727
4185,1805564906
4186,1791428642
4187,601133433
4188,1588525984
4189,675931922
4190,1839069791
4191,1853899627
4192,1107468602
4193,1068842200
4194,975643486
4195,521856311
4196,1824687827
4197,1730858185
4198,111689936
4199,603997636
4200,294542383
4201,1861457262
4202,28624888
4203,603142122
4204,1475227996
4205,605953546
4206,1894292095
4207,1094099581
4208,1400694042
4209,322229437
4210,1533099072
4211,1268646226
4212,358079391
4213,176196400
4214,532546689
4215,152794558
4216,1147514987
4217,1591056951
4218,1563697085
4219,1475267338
4220,859059902
4221,1625991017
4222,356930757
4223,448123563
4224,228148286
4225,1800998034
4226,1752715065
4227,1700204897
4228,1769797973
4229,1896394732
4230,502656932
4231,556614138
4232,1267241095
4233,1241154535
4234,1237275507
4235,1734855732
4236,176837819
4237,1237943911
4238,801631375
4239,1960992231
4240,1458797654
4241,1322481053
4242,758091768
4243,486083318
4244,112189236
4245,817410377
4246,82460171
4247,1047143980
4248,1373241246
4249,1795937952
4250,355334560
4251,1765194324
4252,596516916
4253,1609410365
4254,1962328528
4255,277870573
4256,26406453
4257,85001508
4258,1618879849
4259,328502150
4260,1732324582
4261,230794644
4262,930337015
4263,845311771
4264,1051729885
4265,511894243
4266,1812286457
4267,970084606
4268,1909272514
4269,739210609
4270,71912442
4271,262910576
4272,1990701580
4273,167607581
4274,1899482996
4275,1355941430
4276,402411264
4277,234347289
4278,1179816673
4279,1557813278
4280,1554466328
4281,650807562
4282,67415525
4283,1178140953
4284,208568514
4285,1901202060
4286,80666201
4287,1485311383
4288,12198633
4289,74020763
4290,665353523
4291,255785180
4292,1689661434
4293,206437056
4294,1568282990
4295,1713902696
4296,377857473
4297,1787200621
4298,1743228429
4299,1386119204
4300,1342889957
4301,1963960669
4302,974709848
4303,1328997235
4304,1068328458
4305,1780388733
4306,1987390415
4307,91902309
4308,1221517799
4309,155432039
4310,507341393
4311,570636458
4312,1237891872
4313,20174786
4314,171611376
4315,837534080
4316,853776245
4317,612896974
4318,1661995543
4319,1708069135
4320,802505972
4321,1175768799
4322,302057958
4323,1524060732
4324,1545777739
4325,45779894
4326,1542371140
4327,1486332144
4328,1492467317
4329,1422698984
4330,371778981
4331,1499996081
4332,829637343
4333,489210289
4334,1593003836
4335,970600780
4336,10296342
4337,24202588
4338,782349414
4339,970867763
4340,1033694504
4341,1834265798
4342,577293416
4343,1730443052
4344,1918331908
4345,816182600
4346,1942963548
4347,386223764
4348,1314057462
4349,1904642279
4350,155952866
4351,132938878
4352,871568889
4353,1970717197
4354,1675125554
4355,1500967740
4356,131195914
4357,774968910
4358,49554179
4359,218526178
4360,1031139028
4361,38673635
4362,1378996016
4363,970338518
4364,388082188
4365,1372292547
4366,1504246728
4367,830081675
4368,1605495324
4369,390617114
4370,402617978
4371,322067679
4372,1363052341
4373,490087912
4374,1015137652
4375,1334283934
4376,525412900
4377,1188890885
4378,1535568282
4379,369602998
4380,562146886
4381,942260208
4382,867249036
4383,742203461
4384,1244173982
4385,1237810934
4386,1236598606
4387,1606377811
4388,1900718698
4389,1894268890
4390,1186229009
4391,380068982
4392,566640561
4393,1292851573
4394,1264996236
4395,433423569
4396,1591550160
4397,1886319004
4398,1946327920
4399,942104057
4400,1048661805
4401,403783785
4402,1800423005
4403,1832202871
4404,1174414956
4405,1450582810
4406,691898200
4407,1471404165
4408,1128218171
4409,1125505422
4410,1629785839
4411,646906013
4412,545242499
4413,433151171
4414,549274822
4415,1786168366
4416,1263716510
4417,681798661
4418,1304140245
4419,1909231317
4420,317313780
4421,1144615479
4422,1577570298
4423,1329143627
4424,415286994
4425,696787656
4426,1858691922
4427,74954901
4428,1304374591
4429,1314412717
4430,774597585
4431,558382753
4432,1714847677
4433,675758172
4434,157182302
4435,1202481471
4436,134024449
4437,1397281324
4438,1079932240
4439,1271757306
4440,872144289
4441,1635335799
4442,208951641
4443,1604097220
4444,767801922
4445,3672258
4446,1423146311
4447,366031310
4448,1602165625
4449,1058561617
4450,1273064022
4451,242067040
4452,1452762203
4453,10635235
4454,1138488438
4455,92440557
4456,1857900812
4457,869734166
4458,496343259
4459,1419858237
4460,1070187465
4461,746970565
4462,1982840766
4463,827796079
4464,510567267
4465,1162522206
4466,1555726025
4467,1609010716
4468,1013656428
4469,547448096
4470,962556999
4471,310884789
4472,1013323102
4473,978098076
4474,1797260457
4475,1234957692
4476,1664484279
4477,324003808
4478,326105915
4479,1901503318
4480,126110526
4481,532697774
4482,293827382
4483,1793860982
4484,704772305
4485,1439601842
4486,949493573
4487,1577756796
4488,395125411
4489,1199864939
4490,1322473494
4491,789954467
4492,1605434966
4493,932654340
4494,1055514619
4495,151619902
4496,1310776072
4497,566670746
4498,274599175
4499,728130238
4500,735562797
4501,380014234
4502,772404269
4503,635404182
4504,134925006
4505,1106166717
4506,936975144
4507,928601137
4508,1609995444
4509,587051118
4510,436047594
4511,1492536424
4512,294112732
4513,996158796
4514,327796225
4515,1819985536
4516,1637041097
4517,1019770185
4518,1240861619
4519,83806540
4520,1096308129
4521,356577935
4522,53094486
4523,1562327955
4524,211113830
4525,1511442502
4526,968569180
4527,1886742422
4528,1899200537
4529,1187822373
4530,14444762
4531,1566752149
4532,325347351
4533,1568304530
4534,1969860684
4535,927413477
4536,1561983380
4537,1558651742
4538,1093936580
4539,770931538
4540,481318420
4541,1676261207
4542,1651824450
4543,1973721988
4544,235209691
4545,297876887
4546,917506364
4547,1362303120
4548,1027238348
4549,399716634
4550,953581863
4551,556845041
4552,878229368
4553,434771212
4554,263813040
4555,1284227496
4556,1506854638
4557,350993739
4558,602045868
4559,55108270
4560,388921323
4561,56180573
4562,1961556089
4563,1143175190
4564,1686582393
4565,714956417
4566,140202244
4567,205987088
4568,1136203069
4569,1100445325
4570,311306649
4571,745336899
4572,299018964
4573,1020408086
4574,473246953
4575,1857856901
4576,1568244753
4577,1640392793
4578,676479214
4579,1314609495
4580,1551037631
4581,1955751629
4582,730865487
4583,41886589
4584,1046863725
4585,220101889
4586,230244034
4587,1013203600
4588,471507707
4589,1281731814
4590,1217396505
4591,1745117971
4592,1103447456
4593,1944040652
4594,1649001911
4595,1099625504
4596,7777807
4597,291107231
4598,387039573
4599,1994942479
4600,420148138
4601,868475139
4602,165875455
4603,264509432
4604,1558590899
4605,589275862
4606,924253713
4607,301375087
4608,494739450
4609,396534683
4610,1964918531
4611,248274247
4612,1139801799
4613,331369067
4614,1961396026
4615,1371970940
4616,1517721904
4617,1798622360
4618,428118104
4619,1348818909
4620,374827695
4621,1764613724
4622,1880558863
4623,1694833545
4624,1115020020
4625,1114253555
4626,878954953
4627,633302252
4628,570344009
4629,1340826225
4630,1559828949
4631,1418516748
4632,1859892144
4633,1328451206
4634,1396349756
4635,1192231795
4636,1236080883
4637,811532931
4638,1932208548
4639,635395005
4640,246516116
4641,1123052496
4642,397196438
4643,1122679892
4644,1048646389
4645,626522966
4646,1052123753
4647,262501704
4648,853770438
4649,499975703
4650,1038047498
4651,1640582428
4652,287974710
4653,1935686445
4654,1865370158
4655,75187017
4656,1075311470
4657,316667057
4658,1750223554
4659,989677689
4660,1241577786
4661,442369632
4662,159669580
4663,1753146697
4664,1699693428
4665,675195249
4666,651820666
4667,1829946450
4668,968966885
4669,1050557123
4670,775675803
4671,493689196
4672,1430517824
4673,1809487234
4674,189711488
4675,1177663325
4676,433616966
4677,378608423
4678,1009174893
4679,293805661
4680,1344203449
4681,1100742916
4682,875542717
4683,539777187
4684,1080102436
4685,617645868
4686,299653404
4687,1792631426
4688,325068149
4689,1964311888
4690,496508425
4691,26337908
4692,1021030632
4693,327474725
4694,818764207
4695,1219974415
4696,1362277729
4697,1844775658
4698,930123179
4699,1485912743
4700,1051768008
4701,436952814
4702,421780969
4703,744311176
4704,1879745158
4705,1547289733
4706,694185531
4707,1598246003
4708,952515524
4709,1209269741
4710,1687399390
4711,739555979
4712,1211777535
4713,1490802932
4714,394067216
4715,1523833436
4716,1497771681
4717,1959773094
4718,923888145
4719,1453740646
4720,234002761
4721,1240647671
4722,1161332319
4723,1286308830
4724,193774750
4725,20733463
4726,905582049
4727,337803092
4728,559265804
4729,1596169055
4730,1276476589
4731,946747979
4732,1299773432
4733,1414038094
4734,1711227847
4735,832263825
4736,1709411991
4737,224269559
4738,1596587883
4739,1548328261
4740,84991658
4741,1108114772
4742,432100012
4743,865503186
4744,295776003
4745,1660610023
4746,1461322232
4747,1992447714
4748,1090232090
4749,999723048
4750,1397085999
4751,1101198175
4752,1517390065
4753,470869973
4754,1095358994
4755,854890366
4756,1641135982
4757,252883125
4758,842430304
4759,61212614
4760,930134621
4761,1709549352
4762,1217805031
4763,1367899664
4764,1097294198
4765,1850147816
4766,1188009245
4767,724197566
4768,1191484729
4769,534777796
4770,478699210
4771,807005469
4772,1344670038
4773,491571071
4774,626842040
4775,1817705977
4776,1293543312
4777,1014504950
4778,1581119581
4779,958966486
4780,911111280
4781,137165811
4782,727716490
4783,1788571981
4784,377576144
4785,1624181127
4786,125819992
4787,655939979
4788,515819643
4789,476611969
4790,669595459
4791,326185034
4792,508579740
4793,710259548
4794,1268689524
4795,143644652
4796,272519042
4797,411142411
4798,1189902239
4799,564677675
4800,195087967
4801,345206974
4802,1018022531
4803,1122020435
4804,934882216
4805,446098061
4806,884980268
4807,550780783
4808,730013175
4809,983018054
4810,1368679952
4811,6398705
4812,1024880028
4813,1078298416
4814,1241040134
4815,603127697
4816,172324445
4817,494851358
4818,40044910
4819,94155725
4820,572733493
4821,751078632
4822,665667068
4823,297705214
4824,782521896
4825,183857527
4826,1521322616
4827,955870518
4828,600482151
4829,1949373393
4830,571830574
4831,1362898652
4832,1012440704
4833,1038462654
4834,97592788
4835,1036654365
4836,111776814
4837,141365232
4838,1788453644
4839,1347716207
4840,577683287
4841,1652466118
4842,1261272468
4843,599729899
4844,985625666
4845,248726429
4846,1328928775
4847,1755899299
4848,65988301
4849,1668458593
4850,701263850
4851,1077090185
4852,1400544362
4853,340429261
4854,1719222534
4855,234596661
4856,218450997
4857,968824214
4858,891383808
4859,617671548
4860,1078821561
4861,1998786885
4862,1506672035
4863,901928937
4864,691196816
4865,1819193510
4866,300905544
4867,1097927022
4868,1425698071
4869,13047551
4870,362727069
4871,158892376
4872,1474006803
4873,494480129
4874,452557633
4875,1606512390
4876,1527403005
4877,888984611
4878,836253419
4879,1731293363
4880,1757998747
4881,754816471
4882,340422529
4883,820653788
4884,1993402778
4885,696622575
4886,35889631
4887,1374010047
4888,972635191
4889,1098398842
4890,1100865128
4891,1535260166
4892,1778109819
4893,105741859
4894,42204255
4895,41089858
4896,157988138
4897,1488391764
4898,1052628313
4899,177590586
4900,1983287420
4901,1436931832
4902,137007199
4903,170593188
4904,1608703136
4905,1743613546
4906,600119253
4907,1187235717
4908,87801076
4909,1439024777
4910,713547117
4911,498093304
4912,662563635
4913,807713575
4914,1251222149
4915,417071053
4916,1342617365
4917,1743202917
4918,1167357367
4919,900792609
4920,883038283
4921,1969760529
4922,1070691865
4923,1515166767
4924,1642116683
4925,1694201201
4926,653117177
4927,1928221867
4928,1794718180
4929,484420649
4930,695153294
4931,1917605433
4932,16447914
4933,491792063
4934,1865355444
4935,1358276145
4936,1678406658
4937,908238835
4938,1789071691
4939,148966391
4940,84528123
4941,1410092450
4942,1375745956
4943,397981620
4944,1463856133
4945,186578995
4946,1910517046
4947,1481968753
4948,1173657158
4949,274121185
4950,1695967302
4951,1052841208
4952,1497900206
4953,863436490
4954,1547302242
4955,338168084
4956,920226260
4957,890001097
4958,1559029325
4959,847080192
4960,920444861
4961,1998874479
4962,1128873267
4963,1436722616
